"","Group","Result"
"6197","Usual Care","No Vaccine"
"6198","Usual Care","No Vaccine"
"6199","Usual Care","No Vaccine"
"6200","Usual Care","No Vaccine"
"6201","Usual Care","No Vaccine"
"6202","Usual Care","No Vaccine"
"6203","Usual Care","No Vaccine"
"6204","Usual Care","No Vaccine"
"6205","Usual Care","No Vaccine"
"6206","Usual Care","No Vaccine"
"6207","Usual Care","No Vaccine"
"6208","Usual Care","No Vaccine"
"6209","Usual Care","No Vaccine"
"6210","Usual Care","No Vaccine"
"6211","Usual Care","No Vaccine"
"6212","Usual Care","No Vaccine"
"6213","Usual Care","No Vaccine"
"6214","Usual Care","No Vaccine"
"6215","Usual Care","No Vaccine"
"6216","Usual Care","No Vaccine"
"6217","Usual Care","No Vaccine"
"6218","Usual Care","No Vaccine"
"6219","Usual Care","No Vaccine"
"6220","Usual Care","No Vaccine"
"6221","Usual Care","No Vaccine"
"6222","Usual Care","No Vaccine"
"6223","Usual Care","No Vaccine"
"6224","Usual Care","No Vaccine"
"6225","Usual Care","No Vaccine"
"6226","Usual Care","No Vaccine"
"6227","Usual Care","No Vaccine"
"6228","Usual Care","No Vaccine"
"6229","Usual Care","No Vaccine"
"6230","Usual Care","No Vaccine"
"6231","Usual Care","No Vaccine"
"6232","Usual Care","No Vaccine"
"6233","Usual Care","No Vaccine"
"6234","Usual Care","No Vaccine"
"6235","Usual Care","No Vaccine"
"6236","Usual Care","No Vaccine"
"6237","Usual Care","No Vaccine"
"6238","Usual Care","No Vaccine"
"6239","Usual Care","No Vaccine"
"6240","Usual Care","No Vaccine"
"6241","Usual Care","No Vaccine"
"6242","Usual Care","No Vaccine"
"6243","Usual Care","No Vaccine"
"6244","Usual Care","No Vaccine"
"6245","Usual Care","No Vaccine"
"6246","Usual Care","No Vaccine"
"6247","Usual Care","No Vaccine"
"6248","Usual Care","No Vaccine"
"6249","Usual Care","No Vaccine"
"6250","Usual Care","No Vaccine"
"6251","Usual Care","No Vaccine"
"6252","Usual Care","No Vaccine"
"6253","Usual Care","No Vaccine"
"6254","Usual Care","No Vaccine"
"6255","Usual Care","No Vaccine"
"6256","Usual Care","No Vaccine"
"6257","Usual Care","No Vaccine"
"6258","Usual Care","No Vaccine"
"6259","Usual Care","No Vaccine"
"6260","Usual Care","No Vaccine"
"6261","Usual Care","No Vaccine"
"6262","Usual Care","No Vaccine"
"6263","Usual Care","No Vaccine"
"6264","Usual Care","No Vaccine"
"6265","Usual Care","No Vaccine"
"6266","Usual Care","No Vaccine"
"6267","Usual Care","No Vaccine"
"6268","Usual Care","No Vaccine"
"6269","Usual Care","No Vaccine"
"6270","Usual Care","No Vaccine"
"6271","Usual Care","No Vaccine"
"6272","Usual Care","No Vaccine"
"6273","Usual Care","No Vaccine"
"6274","Usual Care","No Vaccine"
"6275","Usual Care","No Vaccine"
"6276","Usual Care","No Vaccine"
"6277","Usual Care","No Vaccine"
"6278","Usual Care","No Vaccine"
"6279","Usual Care","No Vaccine"
"6280","Usual Care","No Vaccine"
"6281","Usual Care","No Vaccine"
"6282","Usual Care","No Vaccine"
"6283","Usual Care","No Vaccine"
"6284","Usual Care","No Vaccine"
"6285","Usual Care","No Vaccine"
"6286","Usual Care","No Vaccine"
"6287","Usual Care","No Vaccine"
"6288","Usual Care","No Vaccine"
"6289","Usual Care","No Vaccine"
"6290","Usual Care","No Vaccine"
"6291","Usual Care","No Vaccine"
"6292","Usual Care","No Vaccine"
"6293","Usual Care","No Vaccine"
"6294","Usual Care","No Vaccine"
"6295","Usual Care","No Vaccine"
"6296","Usual Care","No Vaccine"
"6297","Usual Care","No Vaccine"
"6298","Usual Care","No Vaccine"
"6299","Usual Care","No Vaccine"
"6300","Usual Care","No Vaccine"
"6301","Usual Care","No Vaccine"
"6302","Usual Care","No Vaccine"
"6303","Usual Care","No Vaccine"
"6304","Usual Care","No Vaccine"
"6305","Usual Care","No Vaccine"
"6306","Usual Care","No Vaccine"
"6307","Usual Care","No Vaccine"
"6308","Usual Care","No Vaccine"
"6309","Usual Care","No Vaccine"
"6310","Usual Care","No Vaccine"
"6311","Usual Care","No Vaccine"
"6312","Usual Care","No Vaccine"
"6313","Usual Care","No Vaccine"
"6314","Usual Care","No Vaccine"
"6315","Usual Care","No Vaccine"
"6316","Usual Care","No Vaccine"
"6317","Usual Care","No Vaccine"
"6318","Usual Care","No Vaccine"
"6319","Usual Care","No Vaccine"
"6320","Usual Care","No Vaccine"
"6321","Usual Care","No Vaccine"
"6322","Usual Care","No Vaccine"
"6323","Usual Care","No Vaccine"
"6324","Usual Care","No Vaccine"
"6325","Usual Care","No Vaccine"
"6326","Usual Care","No Vaccine"
"6327","Usual Care","No Vaccine"
"6328","Usual Care","No Vaccine"
"6329","Usual Care","No Vaccine"
"6330","Usual Care","No Vaccine"
"6331","Usual Care","No Vaccine"
"6332","Usual Care","No Vaccine"
"6333","Usual Care","No Vaccine"
"6334","Usual Care","No Vaccine"
"6335","Usual Care","No Vaccine"
"6336","Usual Care","No Vaccine"
"6337","Usual Care","No Vaccine"
"6338","Usual Care","No Vaccine"
"6339","Usual Care","No Vaccine"
"6340","Usual Care","No Vaccine"
"6341","Usual Care","No Vaccine"
"6342","Usual Care","No Vaccine"
"6343","Usual Care","No Vaccine"
"6344","Usual Care","No Vaccine"
"6345","Usual Care","No Vaccine"
"6346","Usual Care","No Vaccine"
"6347","Usual Care","No Vaccine"
"6348","Usual Care","No Vaccine"
"6349","Usual Care","No Vaccine"
"6350","Usual Care","No Vaccine"
"6351","Usual Care","No Vaccine"
"6352","Usual Care","No Vaccine"
"6353","Usual Care","No Vaccine"
"6354","Usual Care","No Vaccine"
"6355","Usual Care","No Vaccine"
"6356","Usual Care","No Vaccine"
"6357","Usual Care","No Vaccine"
"6358","Usual Care","No Vaccine"
"6359","Usual Care","No Vaccine"
"6360","Usual Care","No Vaccine"
"6361","Usual Care","No Vaccine"
"6362","Usual Care","No Vaccine"
"6363","Usual Care","No Vaccine"
"6364","Usual Care","No Vaccine"
"6365","Usual Care","No Vaccine"
"6366","Usual Care","No Vaccine"
"6367","Usual Care","No Vaccine"
"6368","Usual Care","No Vaccine"
"6369","Usual Care","No Vaccine"
"6370","Usual Care","No Vaccine"
"6371","Usual Care","No Vaccine"
"6372","Usual Care","No Vaccine"
"6373","Usual Care","No Vaccine"
"6374","Usual Care","No Vaccine"
"6375","Usual Care","No Vaccine"
"6376","Usual Care","No Vaccine"
"6377","Usual Care","No Vaccine"
"6378","Usual Care","No Vaccine"
"6379","Usual Care","No Vaccine"
"6380","Usual Care","No Vaccine"
"6381","Usual Care","No Vaccine"
"6382","Usual Care","No Vaccine"
"6383","Usual Care","No Vaccine"
"6384","Usual Care","No Vaccine"
"6385","Usual Care","No Vaccine"
"6386","Usual Care","No Vaccine"
"6387","Usual Care","No Vaccine"
"6388","Usual Care","No Vaccine"
"6389","Usual Care","No Vaccine"
"6390","Usual Care","No Vaccine"
"6391","Usual Care","No Vaccine"
"6392","Usual Care","No Vaccine"
"6393","Usual Care","No Vaccine"
"6394","Usual Care","No Vaccine"
"6395","Usual Care","No Vaccine"
"6396","Usual Care","No Vaccine"
"6397","Usual Care","No Vaccine"
"6398","Usual Care","No Vaccine"
"6399","Usual Care","No Vaccine"
"6400","Usual Care","No Vaccine"
"6401","Usual Care","No Vaccine"
"6402","Usual Care","No Vaccine"
"6403","Usual Care","No Vaccine"
"6404","Usual Care","No Vaccine"
"6405","Usual Care","No Vaccine"
"6406","Usual Care","No Vaccine"
"6407","Usual Care","No Vaccine"
"6408","Usual Care","No Vaccine"
"6409","Usual Care","No Vaccine"
"6410","Usual Care","No Vaccine"
"6411","Usual Care","No Vaccine"
"6412","Usual Care","No Vaccine"
"6413","Usual Care","No Vaccine"
"6414","Usual Care","No Vaccine"
"6415","Usual Care","No Vaccine"
"6416","Usual Care","No Vaccine"
"6417","Usual Care","No Vaccine"
"6418","Usual Care","No Vaccine"
"6419","Usual Care","No Vaccine"
"6420","Usual Care","No Vaccine"
"6421","Usual Care","No Vaccine"
"6422","Usual Care","No Vaccine"
"6423","Usual Care","No Vaccine"
"6424","Usual Care","No Vaccine"
"6425","Usual Care","No Vaccine"
"6426","Usual Care","No Vaccine"
"6427","Usual Care","No Vaccine"
"6428","Usual Care","No Vaccine"
"6429","Usual Care","No Vaccine"
"6430","Usual Care","No Vaccine"
"6431","Usual Care","No Vaccine"
"6432","Usual Care","No Vaccine"
"6433","Usual Care","No Vaccine"
"6434","Usual Care","No Vaccine"
"6435","Usual Care","No Vaccine"
"6436","Usual Care","No Vaccine"
"6437","Usual Care","No Vaccine"
"6438","Usual Care","No Vaccine"
"6439","Usual Care","No Vaccine"
"6440","Usual Care","No Vaccine"
"6441","Usual Care","No Vaccine"
"6442","Usual Care","No Vaccine"
"6443","Usual Care","No Vaccine"
"6444","Usual Care","No Vaccine"
"6445","Usual Care","No Vaccine"
"6446","Usual Care","No Vaccine"
"6447","Usual Care","No Vaccine"
"6448","Usual Care","No Vaccine"
"6449","Usual Care","No Vaccine"
"6450","Usual Care","No Vaccine"
"6451","Usual Care","No Vaccine"
"6452","Usual Care","No Vaccine"
"6453","Usual Care","No Vaccine"
"6454","Usual Care","No Vaccine"
"6455","Usual Care","No Vaccine"
"6456","Usual Care","No Vaccine"
"6457","Usual Care","No Vaccine"
"6458","Usual Care","No Vaccine"
"6459","Usual Care","No Vaccine"
"6460","Usual Care","No Vaccine"
"6461","Usual Care","No Vaccine"
"6462","Usual Care","No Vaccine"
"6463","Usual Care","No Vaccine"
"6464","Usual Care","No Vaccine"
"6465","Usual Care","No Vaccine"
"6466","Usual Care","No Vaccine"
"6467","Usual Care","No Vaccine"
"6468","Usual Care","No Vaccine"
"6469","Usual Care","No Vaccine"
"6470","Usual Care","No Vaccine"
"6471","Usual Care","No Vaccine"
"6472","Usual Care","No Vaccine"
"6473","Usual Care","No Vaccine"
"6474","Usual Care","No Vaccine"
"6475","Usual Care","No Vaccine"
"6476","Usual Care","No Vaccine"
"6477","Usual Care","No Vaccine"
"6478","Usual Care","No Vaccine"
"6479","Usual Care","No Vaccine"
"6480","Usual Care","No Vaccine"
"6481","Usual Care","No Vaccine"
"6482","Usual Care","No Vaccine"
"6483","Usual Care","No Vaccine"
"6484","Usual Care","No Vaccine"
"6485","Usual Care","No Vaccine"
"6486","Usual Care","No Vaccine"
"6487","Usual Care","No Vaccine"
"6488","Usual Care","No Vaccine"
"6489","Usual Care","No Vaccine"
"6490","Usual Care","No Vaccine"
"6491","Usual Care","No Vaccine"
"6492","Usual Care","No Vaccine"
"6493","Usual Care","No Vaccine"
"6494","Usual Care","No Vaccine"
"6495","Usual Care","No Vaccine"
"6496","Usual Care","No Vaccine"
"6497","Usual Care","No Vaccine"
"6498","Usual Care","No Vaccine"
"6499","Usual Care","No Vaccine"
"6500","Usual Care","No Vaccine"
"6501","Usual Care","No Vaccine"
"6502","Usual Care","No Vaccine"
"6503","Usual Care","No Vaccine"
"6504","Usual Care","No Vaccine"
"6505","Usual Care","No Vaccine"
"6506","Usual Care","No Vaccine"
"6507","Usual Care","No Vaccine"
"6508","Usual Care","No Vaccine"
"6509","Usual Care","No Vaccine"
"6510","Usual Care","No Vaccine"
"6511","Usual Care","No Vaccine"
"6512","Usual Care","No Vaccine"
"6513","Usual Care","No Vaccine"
"6514","Usual Care","No Vaccine"
"6515","Usual Care","No Vaccine"
"6516","Usual Care","No Vaccine"
"6517","Usual Care","No Vaccine"
"6518","Usual Care","No Vaccine"
"6519","Usual Care","No Vaccine"
"6520","Usual Care","No Vaccine"
"6521","Usual Care","No Vaccine"
"6522","Usual Care","No Vaccine"
"6523","Usual Care","No Vaccine"
"6524","Usual Care","No Vaccine"
"6525","Usual Care","No Vaccine"
"6526","Usual Care","No Vaccine"
"6527","Usual Care","No Vaccine"
"6528","Usual Care","No Vaccine"
"6529","Usual Care","No Vaccine"
"6530","Usual Care","No Vaccine"
"6531","Usual Care","No Vaccine"
"6532","Usual Care","No Vaccine"
"6533","Usual Care","No Vaccine"
"6534","Usual Care","No Vaccine"
"6535","Usual Care","No Vaccine"
"6536","Usual Care","No Vaccine"
"6537","Usual Care","No Vaccine"
"6538","Usual Care","No Vaccine"
"6539","Usual Care","No Vaccine"
"6540","Usual Care","No Vaccine"
"6541","Usual Care","No Vaccine"
"6542","Usual Care","No Vaccine"
"6543","Usual Care","No Vaccine"
"6544","Usual Care","No Vaccine"
"6545","Usual Care","No Vaccine"
"6546","Usual Care","No Vaccine"
"6547","Usual Care","No Vaccine"
"6548","Usual Care","No Vaccine"
"6549","Usual Care","No Vaccine"
"6550","Usual Care","No Vaccine"
"6551","Usual Care","No Vaccine"
"6552","Usual Care","No Vaccine"
"6553","Usual Care","No Vaccine"
"6554","Usual Care","No Vaccine"
"6555","Usual Care","No Vaccine"
"6556","Usual Care","No Vaccine"
"6557","Usual Care","No Vaccine"
"6558","Usual Care","No Vaccine"
"6559","Usual Care","No Vaccine"
"6560","Usual Care","No Vaccine"
"6561","Usual Care","No Vaccine"
"6562","Usual Care","No Vaccine"
"6563","Usual Care","No Vaccine"
"6564","Usual Care","No Vaccine"
"6565","Usual Care","No Vaccine"
"6566","Usual Care","No Vaccine"
"6567","Usual Care","No Vaccine"
"6568","Usual Care","No Vaccine"
"6569","Usual Care","No Vaccine"
"6570","Usual Care","No Vaccine"
"6571","Usual Care","No Vaccine"
"6572","Usual Care","No Vaccine"
"6573","Usual Care","No Vaccine"
"6574","Usual Care","No Vaccine"
"6575","Usual Care","No Vaccine"
"6576","Usual Care","No Vaccine"
"6577","Usual Care","No Vaccine"
"6578","Usual Care","No Vaccine"
"6579","Usual Care","No Vaccine"
"6580","Usual Care","No Vaccine"
"6581","Usual Care","No Vaccine"
"6582","Usual Care","No Vaccine"
"6583","Usual Care","No Vaccine"
"6584","Usual Care","No Vaccine"
"6585","Usual Care","No Vaccine"
"6586","Usual Care","No Vaccine"
"6587","Usual Care","No Vaccine"
"6588","Usual Care","No Vaccine"
"6589","Usual Care","No Vaccine"
"6590","Usual Care","No Vaccine"
"6591","Usual Care","No Vaccine"
"6592","Usual Care","No Vaccine"
"6593","Usual Care","No Vaccine"
"6594","Usual Care","No Vaccine"
"6595","Usual Care","No Vaccine"
"6596","Usual Care","No Vaccine"
"6597","Usual Care","No Vaccine"
"6598","Usual Care","No Vaccine"
"6599","Usual Care","No Vaccine"
"6600","Usual Care","No Vaccine"
"6601","Usual Care","No Vaccine"
"6602","Usual Care","No Vaccine"
"6603","Usual Care","No Vaccine"
"6604","Usual Care","No Vaccine"
"6605","Usual Care","No Vaccine"
"6606","Usual Care","No Vaccine"
"6607","Usual Care","No Vaccine"
"6608","Usual Care","No Vaccine"
"6609","Usual Care","No Vaccine"
"6610","Usual Care","No Vaccine"
"6611","Usual Care","No Vaccine"
"6612","Usual Care","No Vaccine"
"6613","Usual Care","No Vaccine"
"6614","Usual Care","No Vaccine"
"6615","Usual Care","No Vaccine"
"6616","Usual Care","No Vaccine"
"6617","Usual Care","No Vaccine"
"6618","Usual Care","No Vaccine"
"6619","Usual Care","No Vaccine"
"6620","Usual Care","No Vaccine"
"6621","Usual Care","No Vaccine"
"6622","Usual Care","No Vaccine"
"6623","Usual Care","No Vaccine"
"6624","Usual Care","No Vaccine"
"6625","Usual Care","No Vaccine"
"6626","Usual Care","No Vaccine"
"6627","Usual Care","No Vaccine"
"6628","Usual Care","No Vaccine"
"6629","Usual Care","No Vaccine"
"6630","Usual Care","No Vaccine"
"6631","Usual Care","No Vaccine"
"6632","Usual Care","No Vaccine"
"6633","Usual Care","No Vaccine"
"6634","Usual Care","No Vaccine"
"6635","Usual Care","No Vaccine"
"6636","Usual Care","No Vaccine"
"6637","Usual Care","No Vaccine"
"6638","Usual Care","No Vaccine"
"6639","Usual Care","No Vaccine"
"6640","Usual Care","No Vaccine"
"6641","Usual Care","No Vaccine"
"6642","Usual Care","No Vaccine"
"6643","Usual Care","No Vaccine"
"6644","Usual Care","No Vaccine"
"6645","Usual Care","No Vaccine"
"6646","Usual Care","No Vaccine"
"6647","Usual Care","No Vaccine"
"6648","Usual Care","No Vaccine"
"6649","Usual Care","No Vaccine"
"6650","Usual Care","No Vaccine"
"6651","Usual Care","No Vaccine"
"6652","Usual Care","No Vaccine"
"6653","Usual Care","No Vaccine"
"6654","Usual Care","No Vaccine"
"6655","Usual Care","No Vaccine"
"6656","Usual Care","No Vaccine"
"6657","Usual Care","No Vaccine"
"6658","Usual Care","No Vaccine"
"6659","Usual Care","No Vaccine"
"6660","Usual Care","No Vaccine"
"6661","Usual Care","No Vaccine"
"6662","Usual Care","No Vaccine"
"6663","Usual Care","No Vaccine"
"6664","Usual Care","No Vaccine"
"6665","Usual Care","No Vaccine"
"6666","Usual Care","No Vaccine"
"6667","Usual Care","No Vaccine"
"6668","Usual Care","No Vaccine"
"6669","Usual Care","No Vaccine"
"6670","Usual Care","No Vaccine"
"6671","Usual Care","No Vaccine"
"6672","Usual Care","No Vaccine"
"6673","Usual Care","No Vaccine"
"6674","Usual Care","No Vaccine"
"6675","Usual Care","No Vaccine"
"6676","Usual Care","No Vaccine"
"6677","Usual Care","No Vaccine"
"6678","Usual Care","No Vaccine"
"6679","Usual Care","No Vaccine"
"6680","Usual Care","No Vaccine"
"6681","Usual Care","No Vaccine"
"6682","Usual Care","No Vaccine"
"6683","Usual Care","No Vaccine"
"6684","Usual Care","No Vaccine"
"6685","Usual Care","No Vaccine"
"6686","Usual Care","No Vaccine"
"6687","Usual Care","No Vaccine"
"6688","Usual Care","No Vaccine"
"6689","Usual Care","No Vaccine"
"6690","Usual Care","No Vaccine"
"6691","Usual Care","No Vaccine"
"6692","Usual Care","No Vaccine"
"6693","Usual Care","No Vaccine"
"6694","Usual Care","No Vaccine"
"6695","Usual Care","No Vaccine"
"6696","Usual Care","No Vaccine"
"6697","Usual Care","No Vaccine"
"6698","Usual Care","No Vaccine"
"6699","Usual Care","No Vaccine"
"6700","Usual Care","No Vaccine"
"6701","Usual Care","No Vaccine"
"6702","Usual Care","No Vaccine"
"6703","Usual Care","No Vaccine"
"6704","Usual Care","No Vaccine"
"6705","Usual Care","No Vaccine"
"6706","Usual Care","No Vaccine"
"6707","Usual Care","No Vaccine"
"6708","Usual Care","No Vaccine"
"6709","Usual Care","No Vaccine"
"6710","Usual Care","No Vaccine"
"6711","Usual Care","No Vaccine"
"6712","Usual Care","No Vaccine"
"6713","Usual Care","No Vaccine"
"6714","Usual Care","No Vaccine"
"6715","Usual Care","No Vaccine"
"6716","Usual Care","No Vaccine"
"6717","Usual Care","No Vaccine"
"6718","Usual Care","No Vaccine"
"6719","Usual Care","No Vaccine"
"6720","Usual Care","No Vaccine"
"6721","Usual Care","No Vaccine"
"6722","Usual Care","No Vaccine"
"6723","Usual Care","No Vaccine"
"6724","Usual Care","No Vaccine"
"6725","Usual Care","No Vaccine"
"6726","Usual Care","No Vaccine"
"6727","Usual Care","No Vaccine"
"6728","Usual Care","No Vaccine"
"6729","Usual Care","No Vaccine"
"6730","Usual Care","No Vaccine"
"6731","Usual Care","No Vaccine"
"6732","Usual Care","No Vaccine"
"6733","Usual Care","No Vaccine"
"6734","Usual Care","No Vaccine"
"6735","Usual Care","No Vaccine"
"6736","Usual Care","No Vaccine"
"6737","Usual Care","No Vaccine"
"6738","Usual Care","No Vaccine"
"6739","Usual Care","No Vaccine"
"6740","Usual Care","No Vaccine"
"6741","Usual Care","No Vaccine"
"6742","Usual Care","No Vaccine"
"6743","Usual Care","No Vaccine"
"6744","Usual Care","No Vaccine"
"6745","Usual Care","No Vaccine"
"6746","Usual Care","No Vaccine"
"6747","Usual Care","No Vaccine"
"6748","Usual Care","No Vaccine"
"6749","Usual Care","No Vaccine"
"6750","Usual Care","No Vaccine"
"6751","Usual Care","No Vaccine"
"6752","Usual Care","No Vaccine"
"6753","Usual Care","No Vaccine"
"6754","Usual Care","No Vaccine"
"6755","Usual Care","No Vaccine"
"6756","Usual Care","No Vaccine"
"6757","Usual Care","No Vaccine"
"6758","Usual Care","No Vaccine"
"6759","Usual Care","No Vaccine"
"6760","Usual Care","No Vaccine"
"6761","Usual Care","No Vaccine"
"6762","Usual Care","No Vaccine"
"6763","Usual Care","No Vaccine"
"6764","Usual Care","No Vaccine"
"6765","Usual Care","No Vaccine"
"6766","Usual Care","No Vaccine"
"6767","Usual Care","No Vaccine"
"6768","Usual Care","No Vaccine"
"6769","Usual Care","No Vaccine"
"6770","Usual Care","No Vaccine"
"6771","Usual Care","No Vaccine"
"6772","Usual Care","No Vaccine"
"6773","Usual Care","No Vaccine"
"6774","Usual Care","No Vaccine"
"6775","Usual Care","No Vaccine"
"6776","Usual Care","No Vaccine"
"6777","Usual Care","No Vaccine"
"6778","Usual Care","No Vaccine"
"6779","Usual Care","No Vaccine"
"6780","Usual Care","No Vaccine"
"6781","Usual Care","No Vaccine"
"6782","Usual Care","No Vaccine"
"6783","Usual Care","No Vaccine"
"6784","Usual Care","No Vaccine"
"6785","Usual Care","No Vaccine"
"6786","Usual Care","No Vaccine"
"6787","Usual Care","No Vaccine"
"6788","Usual Care","No Vaccine"
"6789","Usual Care","No Vaccine"
"6790","Usual Care","No Vaccine"
"6791","Usual Care","No Vaccine"
"6792","Usual Care","No Vaccine"
"6793","Usual Care","No Vaccine"
"6794","Usual Care","No Vaccine"
"6795","Usual Care","No Vaccine"
"6796","Usual Care","No Vaccine"
"6797","Usual Care","No Vaccine"
"6798","Usual Care","No Vaccine"
"6799","Usual Care","No Vaccine"
"6800","Usual Care","No Vaccine"
"6801","Usual Care","No Vaccine"
"6802","Usual Care","No Vaccine"
"6803","Usual Care","No Vaccine"
"6804","Usual Care","No Vaccine"
"6805","Usual Care","No Vaccine"
"6806","Usual Care","No Vaccine"
"6807","Usual Care","No Vaccine"
"6808","Usual Care","No Vaccine"
"6809","Usual Care","No Vaccine"
"6810","Usual Care","No Vaccine"
"6811","Usual Care","No Vaccine"
"6812","Usual Care","No Vaccine"
"6813","Usual Care","No Vaccine"
"6814","Usual Care","No Vaccine"
"6815","Usual Care","No Vaccine"
"6816","Usual Care","No Vaccine"
"6817","Usual Care","No Vaccine"
"6818","Usual Care","No Vaccine"
"6819","Usual Care","No Vaccine"
"6820","Usual Care","No Vaccine"
"6821","Usual Care","No Vaccine"
"6822","Usual Care","No Vaccine"
"6823","Usual Care","No Vaccine"
"6824","Usual Care","No Vaccine"
"6825","Usual Care","No Vaccine"
"6826","Usual Care","No Vaccine"
"6827","Usual Care","No Vaccine"
"6828","Usual Care","No Vaccine"
"6829","Usual Care","No Vaccine"
"6830","Usual Care","No Vaccine"
"6831","Usual Care","No Vaccine"
"6832","Usual Care","No Vaccine"
"6833","Usual Care","No Vaccine"
"6834","Usual Care","No Vaccine"
"6835","Usual Care","No Vaccine"
"6836","Usual Care","No Vaccine"
"6837","Usual Care","No Vaccine"
"6838","Usual Care","No Vaccine"
"6839","Usual Care","No Vaccine"
"6840","Usual Care","No Vaccine"
"6841","Usual Care","No Vaccine"
"6842","Usual Care","No Vaccine"
"6843","Usual Care","No Vaccine"
"6844","Usual Care","No Vaccine"
"6845","Usual Care","No Vaccine"
"6846","Usual Care","No Vaccine"
"6847","Usual Care","No Vaccine"
"6848","Usual Care","No Vaccine"
"6849","Usual Care","No Vaccine"
"6850","Usual Care","No Vaccine"
"6851","Usual Care","No Vaccine"
"6852","Usual Care","No Vaccine"
"6853","Usual Care","No Vaccine"
"6854","Usual Care","No Vaccine"
"6855","Usual Care","No Vaccine"
"6856","Usual Care","No Vaccine"
"6857","Usual Care","No Vaccine"
"6858","Usual Care","No Vaccine"
"6859","Usual Care","No Vaccine"
"6860","Usual Care","No Vaccine"
"6861","Usual Care","No Vaccine"
"6862","Usual Care","No Vaccine"
"6863","Usual Care","No Vaccine"
"6864","Usual Care","No Vaccine"
"6865","Usual Care","No Vaccine"
"6866","Usual Care","No Vaccine"
"6867","Usual Care","No Vaccine"
"6868","Usual Care","No Vaccine"
"6869","Usual Care","No Vaccine"
"6870","Usual Care","No Vaccine"
"6871","Usual Care","No Vaccine"
"6872","Usual Care","No Vaccine"
"6873","Usual Care","No Vaccine"
"6874","Usual Care","No Vaccine"
"6875","Usual Care","No Vaccine"
"6876","Usual Care","No Vaccine"
"6877","Usual Care","No Vaccine"
"6878","Usual Care","No Vaccine"
"6879","Usual Care","No Vaccine"
"6880","Usual Care","No Vaccine"
"6881","Usual Care","No Vaccine"
"6882","Usual Care","No Vaccine"
"6883","Usual Care","No Vaccine"
"6884","Usual Care","No Vaccine"
"6885","Usual Care","No Vaccine"
"6886","Usual Care","No Vaccine"
"6887","Usual Care","No Vaccine"
"6888","Usual Care","No Vaccine"
"6889","Usual Care","No Vaccine"
"6890","Usual Care","No Vaccine"
"6891","Usual Care","No Vaccine"
"6892","Usual Care","No Vaccine"
"6893","Usual Care","No Vaccine"
"6894","Usual Care","No Vaccine"
"6895","Usual Care","No Vaccine"
"6896","Usual Care","No Vaccine"
"6897","Usual Care","No Vaccine"
"6898","Usual Care","No Vaccine"
"6899","Usual Care","No Vaccine"
"6900","Usual Care","No Vaccine"
"6901","Usual Care","No Vaccine"
"6902","Usual Care","No Vaccine"
"6903","Usual Care","No Vaccine"
"6904","Usual Care","No Vaccine"
"6905","Usual Care","No Vaccine"
"6906","Usual Care","No Vaccine"
"6907","Usual Care","No Vaccine"
"6908","Usual Care","No Vaccine"
"6909","Usual Care","No Vaccine"
"6910","Usual Care","No Vaccine"
"6911","Usual Care","No Vaccine"
"6912","Usual Care","No Vaccine"
"6913","Usual Care","No Vaccine"
"6914","Usual Care","No Vaccine"
"6915","Usual Care","No Vaccine"
"6916","Usual Care","No Vaccine"
"6917","Usual Care","No Vaccine"
"6918","Usual Care","No Vaccine"
"6919","Usual Care","No Vaccine"
"6920","Usual Care","No Vaccine"
"6921","Usual Care","No Vaccine"
"6922","Usual Care","No Vaccine"
"6923","Usual Care","No Vaccine"
"6924","Usual Care","No Vaccine"
"6925","Usual Care","No Vaccine"
"6926","Usual Care","No Vaccine"
"6927","Usual Care","No Vaccine"
"6928","Usual Care","No Vaccine"
"6929","Usual Care","No Vaccine"
"6930","Usual Care","No Vaccine"
"6931","Usual Care","No Vaccine"
"6932","Usual Care","No Vaccine"
"6933","Usual Care","No Vaccine"
"6934","Usual Care","No Vaccine"
"6935","Usual Care","No Vaccine"
"6936","Usual Care","No Vaccine"
"6937","Usual Care","No Vaccine"
"6938","Usual Care","No Vaccine"
"6939","Usual Care","No Vaccine"
"6940","Usual Care","No Vaccine"
"6941","Usual Care","No Vaccine"
"6942","Usual Care","No Vaccine"
"6943","Usual Care","No Vaccine"
"6944","Usual Care","No Vaccine"
"6945","Usual Care","No Vaccine"
"6946","Usual Care","No Vaccine"
"6947","Usual Care","No Vaccine"
"6948","Usual Care","No Vaccine"
"6949","Usual Care","No Vaccine"
"6950","Usual Care","No Vaccine"
"6951","Usual Care","No Vaccine"
"6952","Usual Care","No Vaccine"
"6953","Usual Care","No Vaccine"
"6954","Usual Care","No Vaccine"
"6955","Usual Care","No Vaccine"
"6956","Usual Care","No Vaccine"
"6957","Usual Care","No Vaccine"
"6958","Usual Care","No Vaccine"
"6959","Usual Care","No Vaccine"
"6960","Usual Care","No Vaccine"
"6961","Usual Care","No Vaccine"
"6962","Usual Care","No Vaccine"
"6963","Usual Care","No Vaccine"
"6964","Usual Care","No Vaccine"
"6965","Usual Care","No Vaccine"
"6966","Usual Care","No Vaccine"
"6967","Usual Care","No Vaccine"
"6968","Usual Care","No Vaccine"
"6969","Usual Care","No Vaccine"
"6970","Usual Care","No Vaccine"
"6971","Usual Care","No Vaccine"
"6972","Usual Care","No Vaccine"
"6973","Usual Care","No Vaccine"
